연,월,일,품목,금액
2021,04,01~20,가전제품,451929
2021,04,01~30,전체,51225991
2021,04,01~30,반도체,9516174
2021,04,01~30,철강제품,4184319
2021,04,01~30,승용차,3975318
2021,04,01~30,석유제품,2974647
2021,04,01~30,무선통신기기,2062663
2021,04,01~30,자동차부품,1953874
2021,04,01~30,선박,1158623
2021,04,01~30,정밀기기,1077834
2021,04,01~30,컴퓨터주변기기,1050254
2021,04,01~30,가전제품,730147
2021,05,01~10,전체,12471926
2021,05,01~10,반도체,2525855
2021,05,01~10,철강제품,976568
2021,05,01~10,승용차,753012
2021,05,01~10,석유제품,660132
2021,05,01~10,무선통신기기,633290
2021,05,01~10,자동차부품,444524
2021,05,01~10,선박,411252
2021,05,01~10,정밀기기,256746
2021,05,01~10,가전제품,213330
2021,05,01~10,컴퓨터주변기기,200658
2021,05,01~20,전체,31111855
2021,05,01~20,반도체,5822198
2021,05,01~20,철강제품,2572691
2021,05,01~20,승용차,1893730
2021,05,01~20,석유제품,1824014
2021,05,01~20,무선통신기기,1321484
2021,05,01~20,자동차부품,1162251
2021,05,01~20,선박,926168
2021,05,01~20,컴퓨터주변기기,665362
2021,05,01~20,정밀기기,638021
2021,05,01~20,가전제품,488115
2021,05,01~31,전체,50725161
2021,05,01~31,반도체,10260720
2021,05,01~31,철강제품,4231339
2021,05,01~31,승용차,3322196
2021,05,01~31,석유제품,3127999
2021,05,01~31,무선통신기기,1917326
2021,05,01~31,자동차부품,1755162
2021,05,01~31,선박,1314529
2021,05,01~31,컴퓨터주변기기,1220535
2021,05,01~31,정밀기기,1026777
2021,05,01~31,가전제품,746839
2021,06,01~10,전체,17261364
2021,06,01~10,반도체,3140821
2021,06,01~10,철강제품,1460734
2021,06,01~10,승용차,968885
2021,06,01~10,석유제품,965297
2021,06,01~10,자동차부품,698710
2021,06,01~10,무선통신기기,683575
2021,06,01~10,선박,547942
2021,06,01~10,정밀기기,378237
2021,06,01~10,컴퓨터주변기기,311507
2021,06,01~10,가전제품,261754
2021,06,01~20,전체,32368528
2021,06,01~20,반도체,6235696
2021,06,01~20,철강제품,2746054
2021,06,01~20,승용차,2092876
2021,06,01~20,석유제품,1888880
2021,06,01~20,무선통신기기,1282311
2021,06,01~20,자동차부품,1211648
2021,06,01~20,선박,858568
2021,06,01~20,정밀기기,683993
2021,06,01~20,컴퓨터주변기기,635716
2021,06,01~20,가전제품,454139
2021,06,01~30,전체,54778905
2021,06,01~30,반도체,11359169
2021,06,01~30,철강제품,4563557
2021,06,01~30,승용차,3846118
2021,06,01~30,석유제품,3066694
2021,06,01~30,무선통신기기,1930454
2021,06,01~30,선박,1896918
2021,06,01~30,자동차부품,1886444
2021,06,01~30,컴퓨터주변기기,1386692
2021,06,01~30,정밀기기,1103699
2021,06,01~30,가전제품,724713
2021,07,01~10,전체,15067806
2021,07,01~10,반도체,2619000
2021,07,01~10,철강제품,1209648
2021,07,01~10,석유제품,1099649
2021,07,01~10,승용차,1092703
2021,07,01~10,무선통신기기,639536
2021,07,01~10,자동차부품,595577
2021,07,01~10,정밀기기,322449
2021,07,01~10,가전제품,269626
2021,07,01~10,선박,267774
2021,07,01~10,컴퓨터주변기기,241785
2021,07,01~20,전체,32522073
2021,07,01~20,반도체,5884166
2021,07,01~20,철강제품,2741510
2021,07,01~20,승용차,2338078
2021,07,01~20,석유제품,2248605
2021,07,01~20,무선통신기기,1305580
2021,07,01~20,자동차부품,1153996
2021,07,01~20,선박,1098560
2021,07,01~20,정밀기기,651759
2021,07,01~20,컴퓨터주변기기,586447
2021,07,01~20,가전제품,498422
2021,07,01~31,전체,55461518
2021,07,01~31,반도체,11203191
2021,07,01~31,철강제품,4620559
2021,07,01~31,승용차,3888586
2021,07,01~31,석유제품,3670499
2021,07,01~31,무선통신기기,2009290
2021,07,01~31,자동차부품,1927077
2021,07,01~31,선박,1908411
2021,07,01~31,컴퓨터주변기기,1415236
2021,07,01~31,정밀기기,1073653
2021,07,01~31,가전제품,788392
2021,08,01~10,전체,12734452
2021,08,01~10,반도체,3151710
2021,08,01~10,철강제품,984594
2021,08,01~10,석유제품,812227
2021,08,01~10,무선통신기기,685101
2021,08,01~10,자동차부품,311841
2021,08,01~10,컴퓨터주변기기,293283
2021,08,01~10,정밀기기,287014
2021,08,01~10,승용차,144604
2021,08,01~10,가전제품,136581
2021,08,01~10,선박,38861
2021,08,01~20,전체,32173134
2021,08,01~20,반도체,6779227
2021,08,01~20,철강제품,2745588
2021,08,01~20,석유제품,2022249
2021,08,01~20,승용차,1446639
2021,08,01~20,무선통신기기,1423565
2021,08,01~20,자동차부품,949478
2021,08,01~20,컴퓨터주변기기,757790
2021,08,01~20,정밀기기,683943
2021,08,01~20,선박,584756
2021,08,01~20,가전제품,413760
2021,08,01~31,전체,53165104
2021,08,01~31,반도체,11898826
2021,08,01~31,철강제품,4454150
2021,08,01~31,석유제품,3122421
2021,08,01~31,승용차,2863877
2021,08,01~31,무선통신기기,2207421
2021,08,01~31,선박,1600931
2021,08,01~31,컴퓨터주변기기,1581329
2021,08,01~31,자동차부품,1518929
2021,08,01~31,정밀기기,1119960
2021,08,01~31,가전제품,671436
2021,09,01~10,전체,19481599
2021,09,01~10,반도체,3226675
2021,09,01~10,철강제품,1643375
2021,09,01~10,석유제품,1508224
2021,09,01~10,승용차,1299853
2021,09,01~10,무선통신기기,807625
2021,09,01~10,자동차부품,723777
2021,09,01~10,정밀기기,485685
2021,09,01~10,선박,402027
2021,09,01~10,컴퓨터주변기기,394277
2021,09,01~10,가전제품,275196
2021,09,01~20,전체,36114119
2021,09,01~20,반도체,6664492
2021,09,01~20,철강제품,3082515
2021,09,01~20,석유제품,2507533
2021,09,01~20,승용차,2373097
2021,09,01~20,무선통신기기,1642039
2021,09,01~20,자동차부품,1273779
2021,09,01~20,컴퓨터주변기기,838393
2021,09,01~20,정밀기기,829258
2021,09,01~20,선박,508107
2021,09,01~20,가전제품,478374
2021,09,01~30,전체,55913862
2021,09,01~30,반도체,12375886
2021,09,01~30,철강제품,4754873
2021,09,01~30,석유제품,3627056
2021,09,01~30,승용차,3395841
2021,09,01~30,무선통신기기,2405181
2021,09,01~30,컴퓨터주변기기,1797734
2021,09,01~30,자동차부품,1779617
2021,09,01~30,정밀기기,1238141
2021,09,01~30,선박,977972
2021,09,01~30,가전제품,683852
2021,10,01~10,전체,14781281
2021,10,01~10,반도체,2803547
2021,10,01~10,석유제품,1323028
2021,10,01~10,철강제품,1256123
2021,10,01~10,승용차,896794
2021,10,01~10,무선통신기기,753526
2021,10,01~10,자동차부품,444218
2021,10,01~10,정밀기기,323184
2021,10,01~10,선박,287949
2021,10,01~10,컴퓨터주변기기,251934
2021,10,01~10,가전제품,203224
2021,10,01~20,전체,34296898
2021,10,01~20,반도체,6393621
2021,10,01~20,철강제품,2900758
2021,10,01~20,석유제품,2616675
2021,10,01~20,승용차,2007633
2021,10,01~20,무선통신기기,1525835
2021,10,01~20,선박,1409225
2021,10,01~20,자동차부품,1052915
2021,10,01~20,정밀기기,746403
2021,10,01~20,컴퓨터주변기기,611389
2021,10,01~20,가전제품,468444
2021,10,01~31,전체,55660373
2021,10,01~31,반도체,11387012
2021,10,01~31,철강제품,4612785
2021,10,01~31,석유제품,4143569
2021,10,01~31,승용차,3655070
2021,10,01~31,무선통신기기,2248571
2021,10,01~31,자동차부품,1726050
2021,10,01~31,선박,1485588
2021,10,01~31,컴퓨터주변기기,1385185
2021,10,01~31,정밀기기,1188546
2021,10,01~31,가전제품,727345
2021,11,01~10,전체,18219156
2021,11,01~10,반도체,3776683
2021,11,01~10,철강제품,1424842
2021,11,01~10,석유제품,1206221
2021,11,01~10,승용차,1106809
2021,11,01~10,무선통신기기,806806
2021,11,01~10,자동차부품,578255
2021,11,01~10,정밀기기,426606
2021,11,01~10,컴퓨터주변기기,386882
2021,11,01~10,가전제품,261800
2021,11,01~10,선박,232072
2021,11,01~20,전체,39801144
2021,11,01~20,반도체,7480706
2021,11,01~20,선박,3127359
2021,11,01~20,철강제품,3033013
2021,11,01~20,석유제품,2647477
2021,11,01~20,승용차,2450609
2021,11,01~20,무선통신기기,1720707
2021,11,01~20,자동차부품,1199654
2021,11,01~20,컴퓨터주변기기,840989
2021,11,01~20,정밀기기,831894
2021,11,01~20,가전제품,505503
2021,11,01~30,전체,60330542
2021,11,01~30,반도체,12251805
2021,11,01~30,철강제품,4728572
2021,11,01~30,석유제품,4033437
2021,11,01~30,승용차,3926337
2021,11,01~30,선박,3477774
2021,11,01~30,무선통신기기,2429169
2021,11,01~30,자동차부품,1770837
2021,11,01~30,컴퓨터주변기기,1680779
2021,11,01~30,정밀기기,1233398
2021,11,01~30,가전제품,745999
2021,12,01~10,전체,19462154
2021,12,01~10,반도체,3638412
2021,12,01~10,철강제품,1599332
2021,12,01~10,석유제품,1237783
2021,12,01~10,승용차,988398
2021,12,01~10,무선통신기기,885480
2021,12,01~10,자동차부품,715364
2021,12,01~10,선박,466928
2021,12,01~10,정밀기기,442283
2021,12,01~10,컴퓨터주변기기,397990
2021,12,01~10,가전제품,254172
2021,12,01~20,전체,36887008
2021,12,01~20,반도체,7371529
2021,12,01~20,철강제품,3138526
2021,12,01~20,석유제품,2294546
2021,12,01~20,승용차,2024498
2021,12,01~20,무선통신기기,1610635
2021,12,01~20,자동차부품,1254424
2021,12,01~20,컴퓨터주변기기,881446
2021,12,01~20,정밀기기,812255
2021,12,01~20,선박,761347
2021,12,01~20,가전제품,467046
2021,12,01~31,전체,60734117
2021,12,01~31,반도체,13014460
2021,12,01~31,철강제품,5138997
2021,12,01~31,승용차,4053649
2021,12,01~31,석유제품,3923110
2021,12,01~31,무선통신기기,2303341
2021,12,01~31,자동차부품,2038539
2021,12,01~31,컴퓨터주변기기,1543449
2021,12,01~31,선박,1339967
2021,12,01~31,정밀기기,1242750
2021,12,01~31,가전제품,735376
2022,01,01~10,전체,13982440
2022,01,01~10,반도체,2903640
2022,01,01~10,철강제품,1149117
2022,01,01~10,석유제품,1010409
2022,01,01~10,승용차,839781
2022,01,01~10,자동차부품,503068
2022,01,01~10,무선통신기기,390920
2022,01,01~10,정밀기기,339711
2022,01,01~10,선박,320332
2022,01,01~10,가전제품,318329
2022,01,01~10,컴퓨터주변기기,209528
2022,01,01~20,전체,34553673
2022,01,01~20,반도체,6712707
2022,01,01~20,철강제품,3021347
2022,01,01~20,석유제품,2359567
2022,01,01~20,승용차,2327894
2022,01,01~20,자동차부품,1233100
2022,01,01~20,무선통신기기,983621
2022,01,01~20,정밀기기,755546
2022,01,01~20,가전제품,754397
2022,01,01~20,컴퓨터주변기기,743590
2022,01,01~20,선박,469446
2022,01,01~31,전체,55455376
2022,01,01~31,반도체,11015776
2022,01,01~31,철강제품,5059390
2022,01,01~31,승용차,3924053
2022,01,01~31,석유제품,3724347
2022,01,01~31,자동차부품,1974136
2022,01,01~31,무선통신기기,1663907
2022,01,01~31,컴퓨터주변기기,1527729
2022,01,01~31,가전제품,1176873
2022,01,01~31,정밀기기,1153749
2022,01,01~31,선박,724661
2022,02,01~10,전체,15747782
2022,02,01~10,반도체,3298815
2022,02,01~10,석유제품,1358897
2022,02,01~10,철강제품,1262209
2022,02,01~10,승용차,652796
2022,02,01~10,자동차부품,512231
2022,02,01~10,무선통신기기,472113
2022,02,01~10,선박,457935
2022,02,01~10,컴퓨터주변기기,377410
2022,02,01~10,정밀기기,347243
2022,02,01~10,가전제품,332477
2022,02,01~20,전체,34336310
2022,02,01~20,반도체,6775940
2022,02,01~20,철강제품,2707761
2022,02,01~20,석유제품,2678587
2022,02,01~20,승용차,2144345
2022,02,01~20,무선통신기기,1136511
2022,02,01~20,자동차부품,1098310
2022,02,01~20,선박,1071617
2022,02,01~20,컴퓨터주변기기,924084
2022,02,01~20,정밀기기,749930
2022,02,01~20,가전제품,693226
2022,02,01~28,전체,54155835
2022,02,01~28,반도체,10545025
2022,02,01~28,철강제품,4664288
2022,02,01~28,석유제품,4209060
2022,02,01~28,승용차,3631862
2022,02,01~28,자동차부품,1726005
2022,02,01~28,선박,1704024
2022,02,01~28,무선통신기기,1664385
2022,02,01~28,컴퓨터주변기기,1628901
2022,02,01~28,정밀기기,1145870
2022,02,01~28,가전제품,1040601
2022,03,01~10,전체,18838928
2022,03,01~10,반도체,3846212
2022,03,01~10,석유제품,1847642
2022,03,01~10,철강제품,1549276
2022,03,01~10,승용차,725828
2022,03,01~10,자동차부품,711200
2022,03,01~10,무선통신기기,586415
2022,03,01~10,컴퓨터주변기기,466478
2022,03,01~10,정밀기기,409512
2022,03,01~10,가전제품,375851
2022,03,01~10,선박,252389
2022,03,01~20,전체,37467375
2022,03,01~20,반도체,7819558
2022,03,01~20,석유제품,3283270
2022,03,01~20,철강제품,3000057
2022,03,01~20,승용차,2036335
2022,03,01~20,무선통신기기,1427183
2022,03,01~20,자동차부품,1252943
2022,03,01~20,컴퓨터주변기기,1029633
2022,03,01~20,정밀기기,795453
2022,03,01~20,가전제품,711120
2022,03,01~20,선박,695294
2022,03,01~31,전체,63786835
2022,03,01~31,반도체,13297573
2022,03,01~31,석유제품,5552821
2022,03,01~31,철강제품,5075646
2022,03,01~31,승용차,3782908
2022,03,01~31,무선통신기기,2241883
2022,03,01~31,자동차부품,2111612
2022,03,01~31,컴퓨터주변기기,1875292
2022,03,01~31,선박,1454394
2022,03,01~31,정밀기기,1312612
2022,03,01~31,가전제품,1176426
2022,04,01~10,전체,15355040
2022,04,01~10,반도체,2940567
2022,04,01~10,석유제품,1495364
2022,04,01~10,철강제품,1221736
2022,04,01~10,승용차,921303
2022,04,01~10,무선통신기기,663130
2022,04,01~10,자동차부품,472646
2022,04,01~10,정밀기기,308573
2022,04,01~10,컴퓨터주변기기,304931
2022,04,01~10,가전제품,298860
2022,04,01~10,선박,260795
2022,04,01~20,전체,36368152
2022,04,01~20,반도체,6741747
2022,04,01~20,석유제품,3354034
2022,04,01~20,철강제품,3128435
2022,04,01~20,승용차,2203448
2022,04,01~20,자동차부품,1241963
2022,04,01~20,무선통신기기,1233298
2022,04,01~20,컴퓨터주변기기,754573
2022,04,01~20,가전제품,715695
2022,04,01~20,정밀기기,706232
2022,04,01~20,선박,661110
2022,04,01~30,전체,57842816
2022,04,01~30,반도체,11000265
2022,04,01~30,석유제품,5201649
2022,04,01~30,철강제품,5065473
2022,04,01~30,승용차,4191342
2022,04,01~30,자동차부품,1888966
2022,04,01~30,무선통신기기,1832280
2022,04,01~30,컴퓨터주변기기,1804001
2022,04,01~30,정밀기기,1077163
2022,04,01~30,가전제품,1062869
2022,04,01~30,선박,951101
2022,05,01~10,전체,16107911
2022,05,01~10,반도체,2798281
2022,05,01~10,석유제품,2435632
2022,05,01~10,철강제품,1233404
2022,05,01~10,승용차,596003
2022,05,01~10,자동차부품,505821
2022,05,01~10,무선통신기기,460916
2022,05,01~10,선박,395873
2022,05,01~10,컴퓨터주변기기,337123
2022,05,01~10,가전제품,311456
2022,05,01~10,정밀기기,295649
2022,05,01~20,전체,38645593
2022,05,01~20,반도체,6607586
2022,05,01~20,석유제품,4541567
2022,05,01~20,철강제품,3216328
2022,05,01~20,승용차,2223613
2022,05,01~20,자동차부품,1258155
2022,05,01~20,선박,1189502
2022,05,01~20,무선통신기기,1039777
2022,05,01~20,컴퓨터주변기기,976701
2022,05,01~20,정밀기기,707851
2022,05,01~20,가전제품,700474
2022,05,01~31,전체,61591326
2022,05,01~31,반도체,11716680
2022,05,01~31,석유제품,6560055
2022,05,01~31,철강제품,5144964
2022,05,01~31,승용차,3908749
2022,05,01~31,선박,1924034
2022,05,01~31,자동차부품,1894156
2022,05,01~31,컴퓨터주변기기,1800048
2022,05,01~31,무선통신기기,1492113
2022,05,01~31,정밀기기,1082068
2022,05,01~31,가전제품,1065338
2022,06,01~10,전체,15083505
2022,06,01~10,반도체,3165137
2022,06,01~10,석유제품,1920452
2022,06,01~10,철강제품,1213786
2022,06,01~10,승용차,623559
2022,06,01~10,무선통신기기,495399
2022,06,01~10,자동차부품,494981
2022,06,01~10,선박,388233
2022,06,01~10,컴퓨터주변기기,286224
2022,06,01~10,정밀기기,271072
2022,06,01~10,가전제품,214921
2022,06,01~20,전체,31251473
2022,06,01~20,반도체,6356781
2022,06,01~20,석유제품,3673718
2022,06,01~20,철강제품,2574703
2022,06,01~20,승용차,1600389
2022,06,01~20,자동차부품,1032905
2022,06,01~20,무선통신기기,984612
2022,06,01~20,선박,704234
2022,06,01~20,정밀기기,572428
2022,06,01~20,컴퓨터주변기기,559901
2022,06,01~20,가전제품,462233
2022,06,01~30,전체,57679934
2022,06,01~30,반도체,12584790
2022,06,01~30,석유제품,5613644
2022,06,01~30,철강제품,4794575
2022,06,01~30,승용차,3726499
2022,06,01~30,자동차부품,1837424
2022,06,01~30,컴퓨터주변기기,1694572
2022,06,01~30,무선통신기기,1658342
2022,06,01~30,선박,1210207
2022,06,01~30,정밀기기,995090
2022,06,01~30,가전제품,783308
2022,07,01~10,전체,15568067
2022,07,01~10,반도체,2891700
2022,07,01~10,석유제품,1991588
2022,07,01~10,철강제품,1180478
2022,07,01~10,승용차,1157183
2022,07,01~10,무선통신기기,609376
2022,07,01~10,자동차부품,509770
2022,07,01~10,선박,379583
2022,07,01~10,정밀기기,256298
2022,07,01~10,컴퓨터주변기기,207073
2022,07,01~10,가전제품,196327
2022,07,01~20,전체,36845479
2022,07,01~20,반도체,6657292
2022,07,01~20,석유제품,4440259
2022,07,01~20,철강제품,2870562
2022,07,01~20,승용차,2684688
2022,07,01~20,자동차부품,1274750
2022,07,01~20,무선통신기기,1145973
2022,07,01~20,선박,1117396
2022,07,01~20,정밀기기,634493
2022,07,01~20,컴퓨터주변기기,515256
2022,07,01~20,가전제품,458347
2022,07,01~31,전체,60241774
2022,07,01~31,반도체,11486116
2022,07,01~31,석유제품,6428872
2022,07,01~31,승용차,4907226
2022,07,01~31,철강제품,4687672
2022,07,01~31,선박,2476499
2022,07,01~31,자동차부품,1977865
2022,07,01~31,무선통신기기,1687164
2022,07,01~31,컴퓨터주변기기,1203497
2022,07,01~31,정밀기기,1008347
2022,07,01~31,가전제품,709011
2022,08,01~10,전체,15608383
2022,08,01~10,반도체,2990284
2022,08,01~10,석유제품,2213856
2022,08,01~10,철강제품,1245951
2022,08,01~10,무선통신기기,563974
2022,08,01~10,승용차,420925
2022,08,01~10,자동차부품,399339
2022,08,01~10,정밀기기,314139
2022,08,01~10,가전제품,255219
2022,08,01~10,컴퓨터주변기기,238223
2022,08,01~10,선박,76083
2022,08,01~20,전체,33355057
2022,08,01~20,반도체,6271259
2022,08,01~20,석유제품,4252366
2022,08,01~20,철강제품,2725596
2022,08,01~20,승용차,1763247
2022,08,01~20,무선통신기기,1073360
2022,08,01~20,자동차부품,1028350
2022,08,01~20,정밀기기,674654
2022,08,01~20,선박,668009
2022,08,01~20,컴퓨터주변기기,510464
2022,08,01~20,가전제품,452180
2022,08,01~31,전체,56605950
2022,08,01~31,반도체,11067131
2022,08,01~31,석유제품,6671348
2022,08,01~31,철강제품,4577755
2022,08,01~31,승용차,3954946
2022,08,01~31,자동차부품,1747597
2022,08,01~31,무선통신기기,1601817
2022,08,01~31,컴퓨터주변기기,1257613
2022,08,01~31,선박,1134136
2022,08,01~31,정밀기기,1103321
2022,08,01~31,가전제품,750592
2022,09,01~10,전체,16130192
2022,09,01~10,반도체,3481612
2022,09,01~10,석유제품,1616585
2022,09,01~10,승용차,1062287
2022,09,01~10,철강제품,1026160
2022,09,01~10,무선통신기기,615336
2022,09,01~10,자동차부품,608979
2022,09,01~10,정밀기기,352036
2022,09,01~10,컴퓨터주변기기,311354
2022,09,01~10,가전제품,175381
2022,09,01~10,선박,142659
2022,09,01~20,전체,32755635
2022,09,01~20,반도체,6898313
2022,09,01~20,석유제품,3329216
2022,09,01~20,승용차,2189756
2022,09,01~20,철강제품,2100043
2022,09,01~20,무선통신기기,1216095
2022,09,01~20,자동차부품,1116733
2022,09,01~20,정밀기기,704912
2022,09,01~20,선박,667477
2022,09,01~20,컴퓨터주변기기,624220
2022,09,01~20,가전제품,389021
2022,09,01~30,전체,57176300
2022,09,01~30,반도체,11772503
2022,09,01~30,석유제품,5292847
2022,09,01~30,승용차,4574495
2022,09,01~30,철강제품,3964009
2022,09,01~30,자동차부품,1955883
2022,09,01~30,무선통신기기,1918478
2022,09,01~30,컴퓨터주변기기,1507736
2022,09,01~30,정밀기기,1233422
2022,09,01~30,선박,1158512
2022,09,01~30,가전제품,640647
2022,10,01~10,전체,11784731
2022,10,01~10,반도체,2226543
2022,10,01~10,석유제품,1049593
2022,10,01~10,승용차,944714
2022,10,01~10,철강제품,795605
2022,10,01~10,무선통신기기,595140
2022,10,01~10,선박,508150
2022,10,01~10,자동차부품,380814
2022,10,01~10,정밀기기,289542
2022,10,01~10,컴퓨터주변기기,159490
2022,10,01~10,가전제품,142319
2022,10,01~20,전체,32352884
2022,10,01~20,반도체,5572560
2022,10,01~20,석유제품,3121861
2022,10,01~20,승용차,2647824
2022,10,01~20,철강제품,2388769
2022,10,01~20,무선통신기기,1287675
2022,10,01~20,자동차부품,1155271
2022,10,01~20,선박,990900
2022,10,01~20,정밀기기,710984
2022,10,01~20,컴퓨터주변기기,426782
2022,10,01~20,가전제품,386425
2022,10,01~31,전체,52428092
2022,10,01~31,반도체,9515297
2022,10,01~31,승용차,4716609
2022,10,01~31,석유제품,4500682
2022,10,01~31,철강제품,4014704
2022,10,01~31,무선통신기기,1971231
2022,10,01~31,자동차부품,1793371
2022,10,01~31,선박,1343085
2022,10,01~31,정밀기기,1128689
2022,10,01~31,컴퓨터주변기기,1008583
2022,10,01~31,가전제품,565207
2022,11,01~10,전체,17673191
2022,11,01~10,반도체,2760437
2022,11,01~10,석유제품,1964244
2022,11,01~10,승용차,1456382
2022,11,01~10,철강제품,1272157
2022,11,01~10,무선통신기기,700334
2022,11,01~10,자동차부품,673774
2022,11,01~10,선박,384302
2022,11,01~10,정밀기기,355502
2022,11,01~10,컴퓨터주변기기,282976
2022,11,01~10,가전제품,197671
2022,11,01~20,전체,33073391
2022,11,01~20,반도체,5284029
2022,11,01~20,승용차,3131728
2022,11,01~20,석유제품,3041060
2022,11,01~20,철강제품,2467521
2022,11,01~20,무선통신기기,1365563
2022,11,01~20,자동차부품,1184300
2022,11,01~20,선박,895494
2022,11,01~20,정밀기기,647964
2022,11,01~20,컴퓨터주변기기,485965
2022,11,01~20,가전제품,342231
2022,11,01~30,전체,51771855
2022,11,01~30,반도체,8743404
2022,11,01~30,승용차,5160253
2022,11,01~30,석유제품,4854931
2022,11,01~30,철강제품,4189712
2022,11,01~30,무선통신기기,1940223
2022,11,01~30,자동차부품,1788629
2022,11,01~30,선박,1059596
2022,11,01~30,정밀기기,999407
2022,11,01~30,컴퓨터주변기기,951549
2022,11,01~30,가전제품,497155
2022,12,01~10,전체,15292360
2022,12,01~10,반도체,2633211
2022,12,01~10,석유제품,1439234
2022,12,01~10,승용차,1398933
2022,12,01~10,철강제품,989605
2022,12,01~10,자동차부품,548660
2022,12,01~10,선박,491887
2022,12,01~10,무선통신기기,472928
2022,12,01~10,정밀기기,319847
2022,12,01~10,컴퓨터주변기기,219805
2022,12,01~10,가전제품,143440
2022,12,01~20,전체,33526222
2022,12,01~20,반도체,5585861
2022,12,01~20,승용차,2932268
2022,12,01~20,석유제품,2854999
2022,12,01~20,철강제품,2569383
2022,12,01~20,자동차부품,1210756
2022,12,01~20,선박,983783
2022,12,01~20,무선통신기기,905767
2022,12,01~20,정밀기기,719023
2022,12,01~20,컴퓨터주변기기,498168
2022,12,01~20,가전제품,357131
2022,12,01~31,전체,54848666
2022,12,01~31,반도체,9401737
2022,12,01~31,승용차,5201391
2022,12,01~31,석유제품,4708403
2022,12,01~31,철강제품,4084832
2022,12,01~31,선박,2448538
2022,12,01~31,자동차부품,1920387
2022,12,01~31,무선통신기기,1338272
2022,12,01~31,컴퓨터주변기기,1117778
2022,12,01~31,정밀기기,1094999
2022,12,01~31,가전제품,528852
2023,01,01~10,전체,13886115
2023,01,01~10,반도체,2047010
2023,01,01~10,석유제품,1308812
2023,01,01~10,승용차,1273254
2023,01,01~10,철강제품,1003783
2023,01,01~10,무선통신기기,560338
2023,01,01~10,자동차부품,509294
2023,01,01~10,선박,353774
2023,01,01~10,정밀기기,299272
2023,01,01~10,컴퓨터주변기기,186809
2023,01,01~10,가전제품,158135
2023,01,01~20,전체,33668056
2023,01,01~20,반도체,4427339
2023,01,01~20,승용차,3389523
2023,01,01~20,석유제품,2882038
2023,01,01~20,철강제품,2665599
2023,01,01~20,자동차부품,1308750
2023,01,01~20,무선통신기기,1150042
2023,01,01~20,선박,1015508
2023,01,01~20,정밀기기,679296
2023,01,01~20,컴퓨터주변기기,409780
2023,01,01~20,가전제품,395974
2023,01,01~31,전체,46339145
2023,01,01~31,반도체,6236188
2023,01,01~31,승용차,4796499
2023,01,01~31,석유제품,4253006
2023,01,01~31,철강제품,3844257
2023,01,01~31,자동차부품,1676651
2023,01,01~31,무선통신기기,1479275
2023,01,01~31,선박,1397147
2023,01,01~31,정밀기기,892949
2023,01,01~31,컴퓨터주변기기,605545
2023,01,01~31,가전제품,540195
2023,02,01~10,전체,17572590
2023,02,01~10,반도체,1957190
2023,02,01~10,승용차,1739292
2023,02,01~10,석유제품,1737184
2023,02,01~10,철강제품,1367473
2023,02,01~10,자동차부품,725182
2023,02,01~10,선박,475796
2023,02,01~10,무선통신기기,432332
2023,02,01~10,정밀기기,345676
2023,02,01~10,가전제품,222948
2023,02,01~10,컴퓨터주변기기,205089
2023,02,01~20,전체,33332355
2023,02,01~20,반도체,3803005
2023,02,01~20,승용차,3355625
2023,02,01~20,석유제품,3073809
2023,02,01~20,철강제품,2690650
2023,02,01~20,자동차부품,1344975
2023,02,01~20,선박,1307243
2023,02,01~20,무선통신기기,851246
2023,02,01~20,정밀기기,630337
2023,02,01~20,가전제품,429479
2023,02,01~20,컴퓨터주변기기,411062
2023,02,01~28,전체,49994593
2023,02,01~28,반도체,6167225
2023,02,01~28,승용차,5369418
2023,02,01~28,석유제품,4639290
2023,02,01~28,철강제품,4228524
2023,02,01~28,자동차부품,1955291
2023,02,01~28,선박,1482106
2023,02,01~28,무선통신기기,1144405
2023,02,01~28,정밀기기,934625
2023,02,01~28,컴퓨터주변기기,635158
2023,02,01~28,가전제품,632437
2023,03,01~10,전체,15637051
2023,03,01~10,반도체,2259206
2023,03,01~10,승용차,1694810
2023,03,01~10,석유제품,1422304
2023,03,01~10,철강제품,1323991
2023,03,01~10,자동차부품,626160
2023,03,01~10,무선통신기기,399369
2023,03,01~10,정밀기기,310940
2023,03,01~10,가전제품,207223
2023,03,01~10,컴퓨터주변기기,192261
2023,03,01~10,선박,155911
2023,03,01~20,전체,30696039
2023,03,01~20,반도체,4323297
2023,03,01~20,승용차,3448594
2023,03,01~20,석유제품,2856549
2023,03,01~20,철강제품,2595414
2023,03,01~20,자동차부품,1194742
2023,03,01~20,무선통신기기,844768
2023,03,01~20,정밀기기,588485
2023,03,01~20,컴퓨터주변기기,402919
2023,03,01~20,가전제품,386664
2023,03,01~20,선박,270295
2023,03,01~31,전체,54882484
2023,03,01~31,반도체,8796319
2023,03,01~31,승용차,6251042
2023,03,01~31,석유제품,4523433
2023,03,01~31,철강제품,4510763
2023,03,01~31,자동차부품,1991874
2023,03,01~31,무선통신기기,1337645
2023,03,01~31,정밀기기,1016612
2023,03,01~31,선박,985497
2023,03,01~31,컴퓨터주변기기,815049
2023,03,01~31,가전제품,650394
2023,04,01~10,전체,13521988
2023,04,01~10,반도체,1769026
2023,04,01~10,승용차,1511785
2023,04,01~10,석유제품,1192991
2023,04,01~10,철강제품,1031292
2023,04,01~10,선박,631396
